"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"Hyperlink","https://www.lifeusa.org/post/a-summer-of-forest-fires","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/queen-elizabeth-ii-a-lifetime-of-charity","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/food-packages-maryland","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/making-houses-into-homes","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/hearing-for-the-first-time-in-years","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/hearing-aids-colorado","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://donate.lifeusa.org/donorportal/campaign?UTM_SourceCode=UkraineEmergencyRelief&CampaignID=701Vy00001QJyCHIA1","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_blank","noopener noreferrer","Absolute","//body/webruntime-app/lwr-router-container/webruntime-inner-app/dxp_data_provider-user-data-provider/dxp_data_provider-data-proxy/dxp_data_provider-decision-data-provider/dxp_data_provider-data-proxy/community_byo-scoped-header-and-footer/footer/div/c-footer/section/div/div[@class='keywords']/a[3]","Header","HTML"
"Hyperlink","https://www.lifeusa.org/gaza","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/life-distributes-water-tanks-to-families-in-the-gaza-strip","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/syria","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/the-crucial-role-of-humanitarian-organizations-in-conflict-zones","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/life-continues-to-provide-emergency-aid-in-gaza","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/the-world-in-crisis-supporting-from-the-sidelines","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/it-s-okay-to-cry-the-ukrainian-refugee-mental-health-crisis","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/walk-532-59-miles-in-the-shoes-of-a-ukrainian-refugee","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/let-them-play-life-gives-every-child-a-chance-to-be-a-child-at-the-global-orphan-eid-parties","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/life-provides-emergency-relief-to-gaza","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/a-4-year-old-s-bravery-in-gaza-ahmad-s-story","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/life-provides-emergency-relief-to-gaza-1","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/gaza-s-daily-bread-life-provides-relief-to-innocent-civilians","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/who-will-watch-over-the-orphans-of-gaza","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/aiding-in-gaza-s-shelter-crisis","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/the-leading-causes-of-orphans-today","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/life-for-relief-and-development-life-ambulance-and-distributed-aid-save-countless-lives-after-airs","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/what-causes-earthquakes-and-how-they-affect-people","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/no-assistance-in-their-time-of-need","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/life-s-education-initiatives-in-syria-generate-positive-outcomes-in-enrollment-and-graduation-rate-t","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/3-inspiring-ways-to-give-back-to-refugees-this-year","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/life-promotes-integrative-healthcare-for-rohingya-refugees-with-the-launch-of-vital-eye-care-clinic","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/mental-health","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/afghanistan","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/earthquake","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/emergency-relief","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/gaza-1","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/water-tanks","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/community-development","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/food-baskets","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/queen-elizabeth","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/fire","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/forest-fire","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/amazon","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/jeff-bezos","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/bill-gates","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/refugee-assistance","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/back-to-school","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/florida","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/hearing-aids","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/texas","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/rohingya","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/health","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/bangladesh-1","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/education","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/life-for-relief-and-development-usa","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/turkey","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/jordan","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/creating-beautiful-tomorrows-in-orphans-today","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/life-distributes-udhiyah-meat-in-jordan","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/life-s-orphan-sponsorship-program-in-lebanon-and-jordan","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/education-is-emancipation-empowering-women-today","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/no/tags/orphan","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/hearing-the-call-louisiana","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/back-to-school-in-kenya","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/back-to-school-project-haiti","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
"Hyperlink","https://www.lifeusa.org/post/back-to-school-iraq","https://www.lifeusa.org/water","0","","Water Wells","301","Moved Permanently","true","_self","","Absolute","//body/div/div/div[@id='site-root']/div/footer/div[@class='U4Bvut']/div[@class='CJF7A2']/div/div/section/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-kc01gkgm']/p/span/span/span/span[@class='wixui-rich-text__text'][3]/a","Footer","HTML"
